22839.8,23291.9,-452.145
22787.4,23666.5,-879.078
22719.4,22065.3,654.127
21087.0,21247.5,-160.576
22096.9,21247.5,849.416
22924.5,22845.0,79.457
23008.2,24125.0,-1116.77
22721.4,26042.0,-3320.56
23879.1,23553.7,325.367
22321.4,23119.9,-798.469
22601.6,22503.1,98.5098
21872.0,23221.5,-1349.54
21956.0,23298.0,-1341.97
23206.6,27907.5,-4700.91
22920.1,23630.4,-710.297
22839.8,24232.8,-1392.98
22403.0,22119.3,283.689
22560.7,22611.4,-50.6953
22246.8,22454.7,-207.941
22382.3,22671.5,-289.229
23002.3,22212.4,789.902
23045.9,22212.4,833.486
22524.7,22641.6,-116.879
22716.2,22641.6,74.6172
22762.7,22108.3,654.33
23088.3,21821.7,1266.63
22935.3,21961.0,974.258
23130.8,21961.0,1169.79
22197.2,23154.4,-957.23
22179.5,24042.8,-1863.29
21954.4,23588.7,-1634.33
22716.6,23315.9,-599.279
23785.2,23899.3,-114.096
23219.3,23899.3,-680.01
21157.7,23070.5,-1912.85
21204.0,22346.3,-1142.28
21352.4,21474.7,-122.316
21141.2,21673.7,-532.562
22216.5,22803.2,-586.713
22776.0,23191.7,-415.67
23352.0,23621.0,-268.98
22034.6,22309.4,-274.834
23514.5,23628.0,-113.537
24203.4,24047.1,156.248
23537.8,23743.0,-205.135
23573.7,23743.0,-169.252
23372.0,23743.0,-370.973
22371.2,22459.1,-87.8652
22808.1,22459.1,349.012
23072.9,22459.1,613.861
23559.7,23888.9,-329.164
23371.2,23888.9,-517.689
23192.4,23888.9,-696.426
24967.6,24532.8,434.799
22826.2,23249.0,-422.758
22000.6,23249.0,-1248.33
21851.0,23249.0,-1397.92
22658.3,23249.0,-590.705
22723.4,23249.0,-525.516
22776.0,23249.0,-472.973
22849.9,23249.0,-399.025
21423.6,21812.5,-388.947
21115.6,21424.1,-308.523
20891.1,21158.3,-267.254
20268.8,20401.9,-133.143
19884.4,20177.0,-292.605
19563.8,19645.5,-81.6465
19178.6,18970.8,207.76
20602.8,20810.8,-207.965
20557.9,20810.8,-252.865
19864.7,20401.9,-537.242
19242.3,20401.9,-1159.56
19082.5,19645.5,-562.975
18152.4,19645.5,-1493.03
17780.4,18970.8,-1190.43
21506.4,21744.3,-237.869
19633.4,19353.5,279.867
20712.5,20333.2,379.303
20797.9,20660.3,137.576
21774.6,22360.9,-586.301
22189.1,22851.5,-662.432
22312.5,23168.4,-855.912
22650.8,22588.2,62.5898
22635.3,22265.2,370.102
21446.6,21209.3,237.311
22442.2,22497.2,-54.9883
19194.5,20795.2,-1600.74
20392.0,22083.2,-1691.21
20784.9,22389.8,-1604.9
21461.4,23207.6,-1746.24
22059.1,23677.8,-1618.73
22760.0,24004.9,-1244.88
20198.3,20419.0,-220.611
20671.9,21052.7,-380.859
21197.1,21706.9,-509.824
21982.2,22831.3,-849.129
23101.4,23628.7,-527.297
20863.6,20976.7,-113.125
21133.8,21303.8,-170.039
21916.5,22264.7,-348.16
21614.4,21794.4,-180.096
22028.4,22264.7,-236.248
19705.1,20903.8,-1198.74
19900.9,21067.4,-1166.45
20136.0,21394.5,-1258.46
20614.7,21864.7,-1250.03
20281.2,21394.5,-1113.32
21429.9,21664.9,-234.982
21688.4,21992.0,-303.547
21616.8,21992.0,-375.201
20238.2,21041.0,-802.734
20682.3,21368.1,-685.74
20748.7,21531.6,-782.883
21105.0,21858.7,-753.748
21528.5,22328.9,-800.422
19325.3,20821.5,-1496.18
19581.1,21148.6,-1567.49
19924.4,21312.2,-1387.8
19727.7,21312.2,-1584.46
19985.9,21639.3,-1653.37
20455.0,22109.5,-1654.51
20333.1,21136.1,-802.98
20602.5,21463.2,-860.764
20866.6,21626.8,-760.117
21225.1,21953.9,-728.74
21687.6,22424.1,-736.482
20993.0,21953.9,-960.881
20261.5,21008.5,-747.066
20688.3,21335.6,-647.359
20778.2,21499.2,-720.984
21167.2,21826.3,-659.074
21698.4,22296.5,-598.119
21087.8,21826.3,-738.5
21590.8,22296.5,-705.676
21013.4,21804.4,-791.012
21409.2,22274.6,-865.385
20892.6,21804.4,-911.824
21369.3,22274.6,-905.307
18052.1,18522.1,-470.018
18353.7,19155.9,-802.152
18932.2,19810.1,-877.871
19981.4,21098.1,-1116.65
21376.1,22386.0,-1009.91
20101.2,21098.1,-996.865
20751.7,21752.3,-1000.54
21401.3,22386.0,-984.693
17917.4,18837.4,-920.025
18443.3,19471.2,-1027.81
18585.1,19798.3,-1213.19
19110.4,20452.5,-1342.08
18648.8,19798.3,-1149.5
19449.4,21086.2,-1636.84
20630.5,22374.2,-1743.72
19958.2,21413.3,-1455.12
21196.0,22701.3,-1505.25
22063.9,23335.1,-1271.12
22356.8,23662.2,-1305.35
17530.7,18566.7,-1035.95
18116.5,19527.5,-1411.01
18484.1,20181.8,-1697.66
19318.5,21142.6,-1824.09
19762.5,21796.8,-2034.29
18576.3,19200.4,-624.133
20146.6,22103.5,-1956.91
20817.6,22757.7,-1940.12
19240.0,21142.6,-1902.59
20668.5,22430.6,-1762.12
21379.6,23064.3,-1684.71
22024.5,23391.4,-1366.92
17778.5,18411.8,-633.293
18465.0,19372.7,-907.689
19325.5,20660.7,-1335.13
19669.4,20987.8,-1318.38
20114.4,21642.0,-1527.52
18576.4,19045.6,-469.191
19402.7,20660.7,-1257.96
19618.6,20987.8,-1369.11
20306.0,21642.0,-1335.96
21697.9,22929.9,-1232.05
22310.4,23236.6,-926.203
19059.8,19345.9,-286.094
20603.3,21206.3,-602.941
21248.2,21921.8,-673.605
21770.6,22882.7,-1112.05
22766.4,23516.4,-750.08
23115.2,23516.4,-401.234
24445.7,24497.7,-52.0332
19178.5,18948.9,229.588
19521.8,19582.7,-60.9082
20487.5,20809.3,-321.834
21479.5,21831.5,-352.047
23336.8,23773.7,-436.863
23838.5,23773.7,64.7734
19190.5,19424.8,-234.219
20116.9,20406.1,-289.189
20402.0,20712.7,-310.727
20736.9,21039.8,-302.951
21223.0,21366.9,-143.963
21505.1,21694.0,-188.916
21833.5,22164.3,-330.734
20868.7,21203.4,-334.734
20911.6,21366.9,-455.361
21252.0,21694.0,-442.066
22285.6,22654.9,-369.354
22750.9,22982.0,-231.078
22032.8,22164.3,-131.506
22368.6,22654.9,-286.283
21709.3,22164.3,-454.975
21763.5,22327.8,-564.328
22822.6,22982.0,-159.424
23380.5,23288.7,91.8379
20467.8,20295.9,171.971
21217.2,20929.6,287.594
21690.2,21583.8,106.393
21868.6,22217.6,-348.953
20107.8,20311.1,-203.314
20724.4,20944.9,-220.516
21441.7,21599.1,-157.459
20843.3,20950.9,-107.607
21722.2,21605.1,117.072
20354.7,20208.1,146.562
20772.2,20841.9,-69.6426
21176.4,21169.0,7.45117
22153.3,22457.0,-303.672
19643.5,19599.4,44.0391
20216.5,20580.7,-364.232
21217.2,21868.7,-651.482
21449.8,22175.4,-725.572
20362.9,20723.8,-360.973
20787.7,21214.5,-426.781
21423.4,22011.8,-588.4
21633.7,22338.9,-705.189
20802.4,21214.5,-412.105
21312.4,21868.7,-556.332
22138.3,22829.6,-691.301
22526.8,23156.7,-629.818
22956.2,23463.3,-507.131
21867.4,22502.5,-635.068
22408.0,22993.1,-585.121
23302.1,23626.9,-324.795
23828.5,23954.0,-125.506
19542.6,19203.4,339.273
19857.8,19694.0,163.771
20390.7,20184.7,205.998
20875.7,20654.9,220.828
21316.4,21472.6,-156.238
21496.2,21779.3,-283.064
20468.2,20327.8,140.434
20966.1,20818.4,147.631
21309.2,21309.1,0.101562
21481.5,21615.7,-134.23
21383.1,21472.6,-89.4883
21950.1,22269.9,-319.805
22495.4,22903.7,-408.264
21219.8,21472.6,-252.787
22103.9,22433.5,-329.553
22365.2,22760.6,-395.383
22793.3,23067.3,-273.928
21865.9,22106.4,-240.455
22690.8,22903.7,-212.963
23102.7,23230.8,-128.094
23628.3,23557.9,70.418
21064.4,20966.8,97.6777
21662.9,21764.1,-101.178
21660.9,21927.6,-266.758
19893.5,19956.2,-62.7402
20132.7,20262.9,-130.197
21165.3,20753.5,411.73
20721.5,20590.0,131.537
21478.6,21080.6,397.984
21908.1,21550.9,357.289
21996.0,21714.4,281.607
22438.7,22368.6,70.0703
20897.3,20516.1,381.201
21823.6,21333.9,489.734
22072.8,21804.1,268.721
21828.2,21497.5,330.752
22169.7,21967.7,202.047
22556.9,22621.9,-64.9551
21060.8,20479.1,581.676
21573.2,20806.2,766.99
21823.6,21296.9,526.699
22025.6,21767.1,258.537
22190.9,22094.2,96.7539
22180.2,21930.6,249.623
22577.4,22584.8,-7.41406
20619.5,20068.3,551.211
20882.5,20374.9,507.586
21495.8,20865.6,630.215
21446.7,20702.0,744.639
21824.8,21192.7,632.131
22185.4,21990.0,195.365
21833.1,21356.2,476.873
22180.6,21826.4,354.172
22480.6,22480.7,-0.0625
20113.0,20451.5,-338.451
20433.4,20942.2,-508.719
20769.5,21575.9,-806.377
20999.8,22066.6,-1066.82
21102.9,22557.2,-1454.38
20097.4,20451.5,-354.078
20934.9,21575.9,-641.025
21513.7,22557.2,-1043.57
21061.8,21575.9,-514.076
21576.8,22066.6,-489.787
21846.1,22557.2,-711.111
22172.5,23027.4,-854.951
20250.9,20451.5,-200.607
21252.5,21575.9,-323.371
22043.7,22557.2,-513.574
22455.1,23027.4,-572.355
21988.6,22066.6,-77.9414
22137.7,22557.2,-419.533
23203.2,23518.1,-314.863
23701.9,23845.2,-143.309
19752.8,19654.2,98.5723
20268.9,20451.5,-182.621
20514.1,20942.2,-428.053
20926.5,21575.9,-649.412
20377.4,20451.5,-74.082
21093.6,21575.9,-482.35
21620.2,22557.2,-937.07
20627.5,20451.5,175.982
20867.6,20942.2,-74.5117
21202.0,21575.9,-373.871
21607.8,22066.6,-458.775
21849.8,22557.2,-707.418
21850.5,23027.4,-1176.99
21490.5,21575.9,-85.4238
22011.1,22557.2,-546.09
22537.8,23027.4,-489.594
21756.1,21575.9,180.166
21948.4,22066.6,-118.127
22276.2,22557.2,-281.074
22758.4,23027.4,-269.068
23353.3,23518.1,-164.826
19960.7,20702.1,-741.41
20429.4,21192.8,-763.354
20211.7,21826.5,-1614.85
20969.3,22317.2,-1347.91
20929.0,22807.9,-1878.81
20077.4,20702.1,-624.725
20746.0,21826.5,-1080.59
20790.6,21826.5,-1035.97
21406.5,22317.2,-910.703
21359.8,22807.9,-1448.06
22159.1,23278.1,-1118.95
20578.8,20702.1,-123.314
20817.1,21826.5,-1009.41
21533.2,22807.9,-1274.7
21696.8,21826.5,-129.711
21906.6,22317.2,-410.586
21743.0,22807.9,-1064.81
23209.5,23768.7,-559.254
23253.5,24095.8,-842.285
21055.5,21192.8,-137.324
20879.9,20702.1,177.818
21496.0,21826.5,-330.576
21056.3,20702.1,354.188
21801.4,21826.5,-25.1895
22005.0,22317.2,-312.229
22319.2,22807.9,-488.605
22614.3,23278.1,-663.73
22608.7,22807.9,-199.191
22973.2,23278.1,-304.893
22038.7,21826.5,212.201
22365.7,22317.2,48.4746
23131.2,23278.1,-146.834
20286.8,20221.8,64.9336
21323.2,21836.9,-513.711
20451.5,20221.8,229.662
21144.2,21346.3,-202.035
21288.5,21346.3,-57.7207
21691.9,21836.9,-145.025
22238.5,22327.6,-89.082
20697.2,20221.8,475.371
21454.6,21346.3,108.312
22391.9,22327.6,64.2891
22874.7,22797.8,76.8945
21694.7,21346.3,348.436
22505.2,22327.6,177.631
22874.9,22797.8,77.1602
23557.4,23288.4,268.971
19905.0,19424.5,480.488
20489.7,20221.8,267.82
21054.2,21346.3,-292.025
20544.9,20221.8,323.053
21239.8,21346.3,-106.488
20909.8,20712.5,197.334
21425.1,21346.3,78.8828
21885.3,21836.9,48.3438
22175.2,22327.6,-152.398
22282.0,22797.8,-515.818
21547.3,21346.3,201.027
22419.1,22327.6,91.4961
21811.4,21346.3,465.098
22154.6,21836.9,317.717
22464.0,22327.6,136.475
23559.2,23288.4,270.723
20946.8,20856.6,90.2129
21945.2,21981.1,-35.8066
22190.2,22471.7,-281.494
23803.5,23432.6,370.896
21160.9,20856.6,304.271
21358.6,21574.0,-215.336
22000.2,22207.7,-207.572
22201.6,22698.4,-496.832
20571.8,20812.1,-240.299
21617.1,21936.5,-319.402
21981.8,22427.2,-445.379
23002.1,23388.0,-385.932
21084.5,20812.1,272.414
21361.3,21302.8,58.502
22113.9,21936.5,177.357
23758.7,23388.0,370.674
18199.6,17651.6,547.953
19664.3,19900.5,-236.146
20073.6,19573.4,500.221
20372.4,20534.2,-161.871
21486.3,22149.3,-662.971
21574.5,22149.3,-574.779
21923.2,22149.3,-226.152
22438.1,22803.5,-365.451
22702.4,23110.2,-407.742
22975.3,23437.3,-462.018
19641.0,19699.8,-58.7559
20137.8,20497.1,-359.248
20472.4,20987.7,-515.367
20892.0,21621.5,-729.477
20762.1,20987.7,-225.594
21703.6,22112.2,-408.551
22124.4,22602.8,-478.41
21952.0,22112.2,-160.207
22458.5,22602.8,-144.318
20195.3,20497.1,-301.805
20467.3,20987.7,-520.43
22240.1,22602.8,-362.666
22263.0,22602.8,-339.795
23085.1,23073.0,12.084
23972.8,23236.6,736.205
19556.4,19662.7,-106.309
19930.5,20460.0,-529.545
20321.0,20950.7,-629.705
20768.5,20950.7,-182.186
21598.7,21584.5,14.1973
21992.8,22075.1,-82.334
22092.8,22565.8,-472.938
22649.3,22565.8,83.5254
21015.6,21584.5,-568.822
21451.7,21584.5,-132.744
22294.7,22565.8,-271.078
24627.9,23526.6,1101.27
24504.7,23526.6,978.104
26026.6,23772.0,2254.62
19496.2,19928.0,-431.826
20225.6,20725.3,-499.752
20280.0,21216.0,-936.018
20956.7,21216.0,-259.268
21801.1,22340.4,-539.324
21950.8,22340.4,-389.617
22347.9,22831.1,-483.188
22776.6,23301.3,-524.695
20675.4,20934.7,-259.219
20819.9,21098.2,-278.344
21261.7,21732.0,-470.293
20417.2,20434.4,-17.1602
20731.0,20925.0,-193.975
20886.7,21088.6,-201.896
21778.7,22213.0,-434.33
21556.4,21722.3,-165.941
20521.3,20550.0,-28.7793
20477.4,20550.0,-72.6035
20785.6,21040.7,-255.094
20903.3,21204.3,-300.967
21351.1,21838.0,-486.896
21877.6,22328.7,-451.051
21705.0,21838.0,-133.023
21972.2,22328.7,-356.467
20590.1,21055.2,-465.104
20811.6,21218.8,-407.195
21724.3,22343.2,-618.889
19989.6,19712.6,277.023
20216.6,20039.7,176.875
21252.4,21981.9,-729.51
21631.6,22288.5,-656.906
21937.1,22615.6,-678.502
19994.8,19867.3,127.414
20693.7,20521.6,172.104
21703.0,21809.5,-106.562
21890.0,22116.2,-226.225
21008.1,21155.3,-147.178
21468.8,21809.5,-340.766
22819.0,22770.4,48.5996
20552.6,19799.6,752.998
21036.7,20760.5,276.244
21825.6,21741.8,83.8242
22011.0,22048.5,-37.5
21465.1,21087.6,377.463
22006.3,21741.8,264.539
22293.1,22048.5,244.619
22514.2,22375.6,138.584
22804.0,22702.7,101.336
23306.4,23336.4,-30.0625
20051.5,19839.8,211.701
21094.5,20494.0,600.488
21218.5,20964.2,254.236
21897.5,22252.2,-354.682
20993.0,21633.3,-640.268
21530.5,22103.5,-572.922
21936.9,22594.1,-657.184
22708.8,22921.2,-212.477
22774.7,23227.9,-453.168
23043.2,23555.0,-511.816
19340.7,18663.0,677.627
19786.4,19951.0,-164.602
19906.0,20605.2,-699.23
19647.0,18663.0,983.916
19986.7,19623.9,362.824
20128.0,19951.0,176.971
20496.8,20278.1,218.711
20599.7,20911.9,-312.127
20827.3,21566.1,-738.744
21181.2,22199.8,-1018.68
21454.2,22854.0,-1399.89
19938.7,19317.2,621.496
20325.6,19951.0,374.564
20742.4,20278.1,464.287
21414.9,21893.2,-478.285
21774.6,22363.4,-588.805
22312.5,23181.2,-868.641
22551.6,23487.8,-936.242
22871.9,23814.9,-942.971
20868.1,20605.2,262.912
21588.4,21239.0,349.463
21893.6,21893.2,0.392578
22440.6,22526.9,-86.3496
22742.5,23181.2,-438.637
23308.1,23814.9,-506.793
22733.8,22854.0,-120.223
23186.9,23181.2,5.75781
23657.7,23814.9,-157.217
24091.9,24142.0,-50.1582
24563.8,24469.1,94.6465
23202.6,23487.8,-285.193
23794.0,23814.9,-20.9082
23582.1,23487.8,94.2637
24497.2,24142.0,355.221
25150.0,24469.1,680.93
25989.0,24775.8,1213.25
24525.0,24142.0,382.959
25458.6,24469.1,989.518
26471.1,24775.8,1695.35
20440.2,20815.9,-375.748
21233.1,22103.9,-870.781
21446.8,22103.9,-657.074
20117.8,20024.8,93.0176
20335.3,20822.1,-486.83
20579.0,20985.7,-406.676
20985.1,21619.5,-634.363
21351.1,22273.7,-922.545
21071.4,21639.9,-568.455
21460.1,22273.7,-813.543
19802.3,19989.6,-187.293
20171.1,20786.9,-615.766
20891.6,21604.6,-712.984
21414.4,22238.4,-823.957
19836.8,20122.8,-285.945
20375.8,20920.1,-544.268
20546.4,21083.6,-537.221
20964.5,21717.4,-752.875
19913.9,19957.4,-43.4688
20390.0,20754.7,-364.734
20968.5,21552.0,-583.533
21420.3,22206.2,-785.955
19938.9,19919.0,19.9141
20825.7,20879.8,-54.1348
21526.0,21513.6,12.3613
21458.8,21534.0,-75.2148
22101.1,22167.8,-66.75
20375.0,20620.1,-245.092
21598.2,22071.6,-473.443
19860.5,19902.0,-41.5586
20476.5,20699.4,-222.887
20691.5,20862.9,-171.373
21196.4,21496.7,-300.285
18364.3,17086.8,1277.57
18626.5,17413.9,1212.68
19633.4,19356.0,277.361
19923.2,20153.4,-230.189
20087.6,19989.8,97.8105
20479.1,20480.5,-1.40039
20940.6,21277.8,-337.213
20797.9,21607.6,-809.684
22650.8,23529.3,-878.545
21095.8,21280.5,-184.691
21479.5,21771.2,-291.691
21617.6,21934.7,-317.076
19999.8,20187.1,-187.309
20281.3,20575.5,-294.234
20667.0,20984.4,-317.416
21192.4,21781.7,-589.332
21468.9,22190.6,-721.707
20509.2,20984.4,-475.229
21167.1,21781.7,-614.562
21458.0,22190.6,-732.568
22121.6,22783.5,-661.9
22427.4,22987.9,-560.52
22906.9,23396.8,-489.846
22180.7,22783.5,-602.727
22706.3,23192.3,-486.02
23654.2,23744.3,-90.0938
23882.0,23907.9,-25.8848
24067.2,24030.5,36.627
22863.1,23192.3,-329.227
24148.7,23907.9,240.846
19705.9,20225.7,-519.789
20025.5,20614.1,-588.592
20457.9,21023.0,-565.15
20812.1,21411.5,-599.357
21099.2,21820.3,-721.143
21375.7,22229.2,-853.518
21556.6,22433.6,-877.006
21619.2,22515.4,-896.256
20190.7,21023.0,-832.336
21996.9,22822.1,-825.213
22299.1,23026.5,-727.453
22673.7,23231.0,-557.248
22789.5,23333.2,-543.715
22891.5,23435.4,-543.896
22587.1,23231.0,-643.898
23137.3,23517.2,-379.855
23544.5,23783.0,-238.463
23816.0,23946.5,-130.488
23464.6,23619.4,-154.828
24198.5,23987.4,211.078
19983.4,20331.0,-347.562
20372.3,20719.4,-347.174
20882.9,21128.3,-245.445
21105.8,21516.7,-410.994
21292.9,21925.6,-632.762
21499.1,22334.5,-835.447
20498.6,21128.3,-629.674
21644.5,22334.5,-689.979
22182.3,22927.4,-745.121
22374.3,23131.8,-757.477
22644.9,23336.3,-691.367
21496.6,22334.5,-837.947
22179.8,22927.4,-747.531
22750.0,23336.3,-586.225
23540.8,23888.2,-347.445
22785.0,23336.3,-551.215
23535.6,23724.7,-189.074
24196.6,24051.8,144.814
19445.7,19837.2,-391.475
19920.3,20450.5,-530.223
20285.2,20839.0,-553.762
20625.3,21247.9,-622.545
21290.7,22045.2,-754.422
21613.1,22454.0,-840.896
20413.0,21247.9,-834.84
21088.1,22045.2,-957.078
22677.6,23558.0,-880.377
21581.8,22454.0,-872.225
22810.4,23455.8,-645.439
23260.4,23742.0,-481.662
23583.8,24171.3,-587.568
22940.3,23455.8,-515.484
24204.1,24171.3,32.7402
19696.3,19876.3,-180.041
20396.3,20878.1,-481.721
20971.5,21675.4,-703.91
21299.5,22084.2,-784.707
21625.1,22493.1,-868.035
20534.9,21286.9,-752.059
21233.0,22084.2,-851.297
22588.5,23290.4,-701.984
22766.5,23494.9,-728.422
21852.3,22493.1,-640.871
22552.4,23086.0,-533.611
23373.0,23494.9,-121.879
23957.3,23883.3,73.9414
20292.2,20148.8,143.469
20602.7,20537.2,65.5508
21135.2,21334.5,-199.332
20679.7,20946.1,-266.42
21354.9,21743.4,-388.492
21759.9,22152.3,-392.369
22279.8,22745.1,-465.363
22399.1,22949.6,-550.461
22507.0,23154.0,-647.01
22557.7,23256.2,-698.564
22629.9,23358.5,-728.578
22277.9,22745.1,-467.246
22690.7,23154.0,-463.303
23321.7,23869.6,-547.85
23840.4,24360.2,-519.855
23443.6,23542.5,-98.8164
19648.3,19879.8,-231.484
20675.5,21290.4,-614.961
20974.3,21678.8,-704.57
21184.9,22087.7,-902.822
21467.4,22496.6,-1029.19
20401.2,21290.4,-889.24
21531.6,22496.6,-965.059
22838.0,23498.4,-660.342
21445.9,22496.6,-1050.72
22157.5,23089.5,-932.014
23357.7,23784.6,-426.836
23878.1,24050.3,-172.258
22883.7,23498.4,-614.648
23550.2,23886.8,-336.59
20916.2,21261.3,-345.107
21152.9,21649.8,-496.846
21355.7,22058.6,-702.912
21576.4,22467.5,-891.088
21332.7,22058.6,-725.932
22268.2,23060.4,-792.232
22604.0,23264.8,-660.869
22877.9,23469.3,-591.414
24305.1,24184.8,120.24
19536.2,19827.2,-291.062
19951.0,20440.6,-489.609
20287.7,20829.0,-541.311
20698.8,21237.9,-539.131
21472.2,22444.1,-971.879
21679.3,22648.5,-969.227
20338.7,21237.9,-899.182
21461.3,22444.1,-982.811
22188.6,23036.9,-848.307
22429.8,23241.4,-811.604
22728.0,23445.8,-717.84
